Delta Mass,USI,Charge,Cosine,Matching Peaks,Dataset,Status
-0.99,mzspec:MSV000083010:G79573_5x_RF2_01_18231:scan:51,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000081665:G79679_5x_RB11_01_19483:scan:47,1,0.91,4,MSV000081665,NoID
-0.99,mzspec:MSV000084734:G79578_5x_RA2_01_18344:scan:48,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000084734:G78985_BA9_01_18644:scan:50,1,0.91,4,MSV000084734,NoID
-1,mzspec:MSV000083010:G79477_5x_RA10_01_17952:scan:46,1,0.91,3,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G78872_1x_RC1_01_23281:scan:52,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084734:G79474_5x_RD10_01_18108:scan:47,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000083010:G79478_5x_RH9_01_17975:scan:50,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79344_5x_rerun_BE6_01_19316:scan:48,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000085226:G78942_rerun_BH9_01_18781:scan:51,1,0.91,4,MSV000085226,NoID
-0.99,mzspec:MSV000084734:G79573_5x_RF2_01_18231:scan:46,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000082074:G79710_1x_rerun_RC11_01_23330:scan:47,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G78985_BA9_01_18644:scan:50,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000083010:G78991_BC9_01_18675:scan:51,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G87343_RF11_01_26185:scan:46,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082423:G96237_5x_RC8_01_32371:scan:39,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000084734:G79333_5x_rerun_BA12_01_19384:scan:46,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000082074:G72520_10x_BG12_01_17904:scan:44,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082423:G96258_5x_RH9_01_32497:scan:42,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082074:G79572_5x_RG2_01_18212:scan:48,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082423:G96226_5x_BF4_01_32796:scan:39,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082074:G79598_5x_RC3_01_18077:scan:47,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082423:G96206_5x_BG6_01_32547:scan:43,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082074:G78950_BE10_01_18718:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082423:G96244_5x_RA4_01_32578:scan:46,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082074:G78872_1x_RC1_01_23281:scan:44,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79578_5x_RA2_01_18344:scan:48,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082423:G96228_5x_RD3_01_32391:scan:42,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000081936:G75699_rerun_2_BD7_01_18710:scan:46,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000082074:G79482_BC2_01_18667:scan:50,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000081936:G79250_BH12_01_18767:scan:51,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000081936:G78935_BC10_01_18676:scan:68,1,0.91,4,MSV000081936,NoID
-1,mzspec:MSV000084591:RB11_tk2_RB11_01_49125:scan:44,1,0.91,4,MSV000084591,NoID
-0.99,mzspec:MSV000082074:G78936_rerun_BD10_01_18711:scan:50,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000081936:G78875_BD3_01_18683:scan:47,1,0.91,4,MSV000081936,NoID
-1,mzspec:MSV000084314:MSV000082069:scan:92,1,0.91,4,MSV000084314,NoID
-1,mzspec:MSV000084314:MSV000082423:scan:114,1,0.91,4,MSV000084314,NoID
-0.99,mzspec:MSV000082074:G78877_BF4_01_18727:scan:17,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G86819_1x_RB12_01_23278:scan:56,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000084101:G78942_rerun_BH9_01_18781:scan:51,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000083014:G96231_5x_RC5_01_32367:scan:42,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96254_5x_RD7_01_32403:scan:39,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083010:G79330_5x_BD5_01_19298:scan:42,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79555_5x_RH11_01_18249:scan:46,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79348_5x_BC7_01_19283:scan:44,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G73724_rerun_BG4_01_19088:scan:52,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79338_5x_BF11_01_19339:scan:45,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G78943_BD9_01_18690:scan:66,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G74026_2x_rerun_RC9_01_19148:scan:48,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79327_5x_BG2_01_19343:scan:44,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79555_5x_RH11_01_18249:scan:54,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G75696_BA7_01_18642:scan:51,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G79481_BD2_01_18682:scan:51,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000082820:G75696_BA7_01_18642:scan:51,1,0.91,4,MSV000082820,NoID
-0.99,mzspec:MSV000083010:G79350_5x_BA7_01_19241:scan:45,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000083010:G79239_BC12_01_18678:scan:50,1,0.91,4,MSV000083010,NoID
-1.02,mzspec:MSV000084314:MSV000081682:scan:341,1,0.91,3,MSV000084314,NoID
-0.99,mzspec:MSV000083010:G75669_5x_rerun_BG10_01_19353:scan:48,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G78936_rerun_BD10_01_18711:scan:68,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000081936:G75696_BA7_01_18642:scan:51,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000083010:G75583_rerun_BG6_01_18773:scan:44,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G79543_5x_RG12_01_18199:scan:52,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G75583_rerun_BG6_01_18773:scan:44,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G75582_BH6_01_18760:scan:68,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G96253_5x_RG2_01_32465:scan:46,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G78936_rerun_BD10_01_18711:scan:68,1,0.91,4,MSV000084900,NoID
-1,mzspec:MSV000082423:G96348_5x_RG4_01_32708:scan:38,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96219_5x_BD5_01_32758:scan:40,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000083010:G83255_1x_BH7_01_23235:scan:46,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000082423:G96162_5x_RG8_01_32720:scan:41,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96267_5x_BH5_01_32818:scan:38,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96369_5x_RA10_01_32323:scan:50,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96364_5x_RE3_01_32666:scan:44,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000081936:G78943_BD9_01_18690:scan:66,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000083010:G79345_5x_rerun_BF7_01_19397:scan:46,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000081936:G75698_rerun_BH7_01_18779:scan:51,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000082069:Solvent_Blank_5_RE1_01_26159:scan:43,1,0.91,4,MSV000082069,NoID
-0.99,mzspec:MSV000083010:G75698_rerun_BH7_01_18779:scan:51,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G87389_RF3_01_26176:scan:49,1,0.91,4,MSV000084900,NoID
-1.02,mzspec:MSV000084314:MSV000081682:scan:341,1,0.91,3,MSV000084314,NoID
-0.99,mzspec:MSV000084900:G96228_5x_RD3_01_32391:scan:42,1,0.91,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G73700_BF8_01_18732:scan:44,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G87370_RB10_01_26091:scan:45,1,0.91,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G96226_5x_BF4_01_32796:scan:39,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96244_5x_RA4_01_32578:scan:46,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084101:G78943_BD9_01_18690:scan:66,1,0.91,4,MSV000084101,NoID
-1.02,mzspec:MSV000084314:MSV000081682:scan:341,1,0.91,3,MSV000084314,NoID
-0.99,mzspec:MSV000084101:G79338_5x_BF11_01_19339:scan:45,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000081673:G78943_BD9_01_18690:scan:66,1,0.91,4,MSV000081673,NoID
-1,mzspec:MSV000081673:G79239_BC12_01_18678:scan:50,1,0.91,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:G78936_BD10_01_18691:scan:64,1,0.91,4,MSV000081673,NoID
-1,mzspec:MSV000081675:G73724_rerun_BG4_01_19088:scan:52,1,0.91,4,MSV000081675,NoID
-0.99,mzspec:MSV000084734:G79338_5x_BF11_01_19339:scan:45,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000083014:G96364_5x_RE3_01_32666:scan:44,1,0.91,4,MSV000083014,NoID
-1.02,mzspec:MSV000084314:MSV000081682:scan:341,1,0.91,3,MSV000084314,NoID
-0.99,mzspec:MSV000081936:G78936_rerun_BD10_01_18711:scan:68,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000082423:G96253_5x_RG2_01_32465:scan:46,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000081936:G79481_BD2_01_18682:scan:51,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000082069:G87386_rerun_RA9_01_26201:scan:45,1,0.91,3,MSV000082069,NoID
-0.99,mzspec:MSV000081936:G75583_rerun_BG6_01_18773:scan:44,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000082069:G87388_RF2_01_26175:scan:41,1,0.91,4,MSV000082069,NoID
-0.99,mzspec:MSV000082423:G96369_5x_RA10_01_32323:scan:43,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96265_5x_BF3_01_32792:scan:39,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000083014:G96348_5x_RG4_01_32708:scan:38,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96369_5x_RA10_01_32323:scan:50,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96267_5x_BH5_01_32818:scan:38,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96219_5x_BD5_01_32758:scan:40,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000082423:G96259_5x_RB3_01_32331:scan:42,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96242_5x_RA7_01_32586:scan:41,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000082423:G96221_5x_BH8_01_32826:scan:40,1,0.91,4,MSV000082423,NoID
-1,mzspec:MSV000083014:G96162_5x_RG8_01_32720:scan:41,1,0.91,4,MSV000083014,NoID
-1,mzspec:MSV000084900:G87443_1x_BE6_01_26053:scan:45,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96242_5x_RA7_01_32586:scan:41,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084734:G78943_BD9_01_18690:scan:66,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000083014:G96265_5x_BF3_01_32792:scan:39,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000084734:G79543_5x_RG12_01_18199:scan:52,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000084734:G75696_BA7_01_18642:scan:51,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000088335:G87387_RE12_01_26171:scan:52,1,0.91,4,MSV000088335,NoID
-0.99,mzspec:MSV000083014:G96253_5x_RG2_01_32465:scan:46,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96242_5x_RA7_01_32586:scan:41,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96221_5x_BH8_01_32826:scan:40,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000086522:TAMP3_PFM_S02_1X_BA2_01_60270:scan:46,1,0.91,4,MSV000086522,NoID
-0.99,mzspec:MSV000084734:G75583_rerun_BG6_01_18773:scan:44,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000082074:G74026_2x_rerun_RC9_01_19148:scan:48,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000088335:G87387_RE12_01_26171:scan:52,1,0.91,4,MSV000088335,NoID
-0.99,mzspec:MSV000082074:G79345_5x_rerun_BF7_01_19397:scan:46,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000085226:G75696_BA7_01_18642:scan:51,1,0.91,4,MSV000085226,NoID
-0.99,mzspec:MSV000085226:G75698_rerun_BH7_01_18779:scan:51,1,0.91,4,MSV000085226,NoID
-0.99,mzspec:MSV000085226:G75580_BB5_01_18654:scan:51,1,0.91,4,MSV000085226,NoID
-0.99,mzspec:MSV000083014:G96369_5x_RA10_01_32323:scan:43,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96259_5x_RB3_01_32331:scan:42,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000082074:G79329_5x_BF2_01_19328:scan:50,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000081681:G74026_2x_rerun_RC9_01_19148:scan:48,1,0.91,4,MSV000081681,NoID
-0.99,mzspec:MSV000081673:G75583_rerun_BG6_01_18773:scan:44,1,0.91,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:G75580_BB5_01_18654:scan:51,1,0.91,4,MSV000081673,NoID
-1,mzspec:MSV000081673:G79481_BD2_01_18682:scan:51,1,0.91,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:G75698_rerun_BH7_01_18779:scan:51,1,0.91,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:G75696_BA7_01_18642:scan:51,1,0.91,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:G75582_BH6_01_18760:scan:68,1,0.91,4,MSV000081673,NoID
-0.99,mzspec:MSV000084101:G75696_BA7_01_18642:scan:51,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000084734:G75698_rerun_BH7_01_18779:scan:51,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000084101:G75580_BB5_01_18654:scan:51,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000084101:G75583_rerun_BG6_01_18773:scan:44,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000084101:G75698_rerun_BH7_01_18779:scan:51,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000084734:G75580_BB5_01_18654:scan:51,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000084101:G75582_BH6_01_18760:scan:68,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000084734:G75582_BH6_01_18760:scan:68,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000082074:G75696_BA7_01_18642:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G75698_rerun_BH7_01_18779:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G96259_5x_RB3_01_32331:scan:42,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G87387_RE12_01_26171:scan:52,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G75580_BB5_01_18654:scan:51,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G87407_RE6_01_26164:scan:44,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G75696_BA7_01_18642:scan:51,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96265_5x_BF3_01_32792:scan:39,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79342_5x_rerun_BA6_01_19415:scan:46,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79345_5x_rerun_BF7_01_19397:scan:46,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G75582_BH6_01_18760:scan:68,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79329_5x_BF2_01_19328:scan:50,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79342_5x_rerun_BA6_01_19415:scan:46,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G75698_rerun_BH7_01_18779:scan:51,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000083010:G79329_5x_BF2_01_19328:scan:50,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G79543_5x_RG12_01_18199:scan:52,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000083010:G75580_BB5_01_18654:scan:51,1,0.91,4,MSV000083010,NoID
-0.99,mzspec:MSV000084900:G96221_5x_BH8_01_32826:scan:40,1,0.91,4,MSV000084900,NoID
-1,mzspec:MSV000084900:G79481_BD2_01_18682:scan:51,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96369_5x_RA10_01_32323:scan:43,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082069:G87387_RE12_01_26171:scan:52,1,0.91,4,MSV000082069,NoID
-1,mzspec:MSV000082068:G87443_1x_BE6_01_26053:scan:45,1,0.91,4,MSV000082068,NoID
-0.99,mzspec:MSV000082074:G75669_5x_rerun_BG10_01_19353:scan:48,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79330_5x_BD5_01_19298:scan:42,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082069:G87407_RE6_01_26164:scan:44,1,0.91,4,MSV000082069,NoID
-0.99,mzspec:MSV000082074:G75582_BH6_01_18760:scan:68,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G78936_rerun_BD10_01_18711:scan:68,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G75580_BB5_01_18654:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79342_5x_rerun_BA6_01_19415:scan:46,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G75669_5x_rerun_BG10_01_19353:scan:48,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G75583_rerun_BG6_01_18773:scan:44,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082074:G79481_BD2_01_18682:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79543_5x_RG12_01_18199:scan:52,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082612:GIMap_P3_SI_Aq-Org_Mixed_B11:scan:180,1,0.91,3,MSV000082612,NoID
-0.99,mzspec:MSV000084900:G79330_5x_BD5_01_19298:scan:42,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G74026_2x_rerun_RC9_01_19148:scan:48,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96212_5x_BG4_01_32543:scan:43,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084734:G79348_5x_BC7_01_19283:scan:44,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000083014:G96239_5x_RE12_01_32682:scan:44,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000088335:G87390_RF4_01_26177:scan:45,1,0.91,4,MSV000088335,NoID
-1,mzspec:MSV000082074:G79477_5x_RA10_01_17952:scan:46,1,0.91,3,MSV000082074,NoID
-1,mzspec:MSV000082074:G78875_BD3_01_18683:scan:47,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000084900:G79239_BC12_01_18678:scan:50,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79348_5x_BC7_01_19283:scan:44,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G79555_5x_RH11_01_18249:scan:54,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000088335:G87370_RB10_01_26091:scan:45,1,0.91,4,MSV000088335,NoID
-0.99,mzspec:MSV000088255:Urine_NGS079_FragPos:scan:5152,1,0.91,4,MSV000088255,NoID
-0.99,mzspec:MSV000082074:G79250_BH12_01_18767:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000084734:G79354_5x_BC3_01_19277:scan:64,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000084900:G79555_5x_RH11_01_18249:scan:46,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084734:G79548_5x_RC11_01_18171:scan:51,1,0.91,4,MSV000084734,NoID
-1,mzspec:MSV000084734:G73700_BF8_01_18732:scan:44,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000084734:G79573_5x_RF2_01_18231:scan:51,1,0.91,4,MSV000084734,NoID
-1,mzspec:MSV000084734:G79547_5x_RD11_01_18039:scan:50,1,0.91,4,MSV000084734,NoID
-1,mzspec:MSV000082074:G73700_BF8_01_18732:scan:44,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79549_5x_RB11_01_18043:scan:44,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G78943_BD9_01_18690:scan:66,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79331_5x_BE5_01_19314:scan:47,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000084900:G96348_5x_RG4_01_32708:scan:38,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79548_5x_RC11_01_18171:scan:51,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G79350_5x_BA7_01_19241:scan:45,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96267_5x_BH5_01_32818:scan:38,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79344_5x_rerun_BE6_01_19316:scan:48,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000084900:G87388_RF2_01_26175:scan:41,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79553_1x_BA12_01_17954:scan:48,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082074:G75113_1x_RC9_01_23305:scan:48,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000084900:G96162_5x_RG8_01_32720:scan:41,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000084900:G96219_5x_BD5_01_32758:scan:40,1,0.91,4,MSV000084900,NoID
-0.99,mzspec:MSV000082074:G79478_5x_RH9_01_17975:scan:50,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G79354_5x_BC3_01_19277:scan:64,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000082074:G78911_p19_g8_GB7_01_21678:scan:94,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000082074:G79547_5x_RD11_01_18039:scan:50,1,0.91,4,MSV000082074,NoID
-1,mzspec:MSV000084734:G79477_5x_RA10_01_17952:scan:46,1,0.91,3,MSV000084734,NoID
-1,mzspec:MSV000084734:G75113_1x_RC9_01_23305:scan:48,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000082074:G75699_rerun_2_BD7_01_18710:scan:46,1,0.91,4,MSV000082074,NoID
-0.99,mzspec:MSV000083014:G96382_5x_RC10_01_32639:scan:38,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000084101:G75699_rerun_2_BD7_01_18710:scan:46,1,0.91,4,MSV000084101,NoID
-1,mzspec:MSV000084101:G75113_1x_RC9_01_23305:scan:48,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000084101:G78872_1x_RC1_01_23281:scan:52,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000083010:G79333_5x_rerun_BA12_01_19384:scan:46,1,0.91,4,MSV000083010,NoID
-1,mzspec:MSV000084101:G73700_BF8_01_18732:scan:44,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000083014:G96373_5x_RC11_01_32379:scan:41,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96355_5x_RC2_01_32623:scan:42,1,0.91,4,MSV000083014,NoID
-1,mzspec:MSV000081675:G75255_BH10_01_19058:scan:52,1,0.91,4,MSV000081675,NoID
-0.99,mzspec:MSV000083014:G96244_5x_RA4_01_32578:scan:46,1,0.91,4,MSV000083014,NoID
-1,mzspec:MSV000083014:G96258_5x_RH9_01_32497:scan:42,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96212_5x_BG4_01_32543:scan:43,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96228_5x_RD3_01_32391:scan:42,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96206_5x_BG6_01_32547:scan:43,1,0.91,4,MSV000083014,NoID
-0.99,mzspec:MSV000083014:G96256_5x_BG3_01_32539:scan:43,1,0.91,4,MSV000083014,NoID
-1,mzspec:MSV000081673:G78990_BB11_01_18662:scan:50,1,0.91,4,MSV000081673,NoID
-0.99,mzspec:MSV000081673:Solvent_Blank_5_7_BG1_01_18740:scan:53,1,0.91,4,MSV000081673,NoID
-0.99,mzspec:MSV000084734:G78872_1x_RC1_01_23281:scan:52,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000081936:G79250_BH12_01_18767:scan:44,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000084734:G75699_rerun_2_BD7_01_18710:scan:46,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000084734:G79549_5x_RB11_01_18043:scan:44,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000084734:G79598_5x_RC3_01_18077:scan:65,1,0.91,4,MSV000084734,NoID
-0.99,mzspec:MSV000084101:Gauglitz_food_subset_FT_IIN_SIRIUS:scan:225,1,0.91,4,MSV000084101,NoID
-0.99,mzspec:MSV000082423:G96223_5x_RB12_01_32615:scan:38,1,0.91,4,MSV000082423,NoID
-0.99,mzspec:MSV000081936:G78942_rerun_BH9_01_18781:scan:51,1,0.91,4,MSV000081936,NoID
-0.99,mzspec:MSV000083010:G79354_5x_BC3_01_19277:scan:45,1,0.91,4,MSV000083010,NoID
